chromosome,start,end,value
5,21788265,21789152,0.01102
5,21789919,21790690,0.009
5,21791155,21792556,0.00892
5,21794177,21796092,0.00635
5,21796997,21797731,0.00743
5,21798156,21799420,0.00354
5,21801143,21802788,0.00452
5,21805071,21805812,0.00617
5,21806622,21807012,0.00226
5,21807623,21809004,0.01242
5,21811633,21814908,0.00833
5,21813671,21814018,0.00624
5,21817128,21818958,0.01031
5,21822323,21826488,0.00146
5,21826656,21830091,0.00222
5,21839818,21841977,0.00343
5,21843501,21845261,0.01148
5,21848035,21850111,0.01269
5,21850141,21853011,0.00209
5,21853348,21854117,0.01044
5,21856948,21858102,0.0065
5,21859148,21860672,0.00513
5,21860860,21865150,0.01168
5,21865069,21868948,0.00129
5,21869774,21871391,0.00049
5,21872701,21873454,0.01116
5,21876586,21880540,0.01109
5,21880592,21881204,0.01246
5,21881142,21883433,0.01276
5,21888148,21889254,0.00973
5,21890643,21891335,0.00554
5,21891983,21894267,0.00839
5,21894232,21896434,0.00628
5,21896987,21898631,0.0011
5,21901704,21903854,0.00826
5,21907638,21908666,0.00566
5,21910471,21912809,0.00298
5,21913883,21914866,0.01212
5,21915468,21917225,0.007
5,21917699,21919180,0.00693
5,21919593,21921225,0.00925
5,21921666,21923632,0.00352
5,21925460,21927524,0.00162
5,21926239,21926496,0.00215
5,21928847,21930637,0.00628
5,21929588,21929845,0.00948
5,21933601,21936053,0.00774
5,21936746,21938396,0.00249
5,21938793,21939637,0.00339
5,21941602,21942146,0.01059
5,21943983,21945651,0.00504
5,21945865,21948913,0.00323
5,21948124,21952594,0.00802
5,21952647,21953507,0.01252
5,21953700,21956580,0.00801
5,21958059,21960634,0.00756
5,21962570,21965623,0.00174
5,21965667,21968061,0.00314
5,21972444,21973441,0.00576
5,21975785,21977104,0.00946
5,21977461,21978237,0.0055
5,21981902,21984399,0.00555
5,21984569,21984964,0.01198
5,21984878,21987489,0.01183
5,21988457,21990393,0.01016
5,21990864,21992814,0.00622
5,21993154,21997326,0.00035
5,22008612,22009532,0.00146
5,22010062,22010508,0.00748
5,22011297,22011796,0.01208
5,22013832,22014363,0.01186
5,22016143,22018061,0.00985
5,22022978,22024658,0.00844
5,22025035,22030099,0.00881
5,22032038,22038052,0.00099
5,22038165,22039568,0.01059
5,22039383,22046358,0.00223
5,22051034,22054028,0.00071
5,22053969,22055443,0.00953
5,22056986,22061270,0.01219
5,22062805,22063914,0.00064
5,22064993,22066063,0.00757
5,22066831,22067565,0.00674
5,22070135,22071347,0.00765
5,22071862,22072674,0.01208
5,22075277,22076819,0.01083
5,22077040,22080341,0.0035
5,22085998,22088094,0.01029
5,22090417,22092165,0.00485
5,22094247,22094906,0.00882
5,22095804,22096079,0.00319
5,22096920,22099851,0.00885
5,22099764,22107849,0.00034
5,22108273,22109379,0.00138
5,22110425,22110949,0.00852
5,22114304,22115539,0.00664
5,22118004,22120166,0.00814
5,22121102,22122122,0.00587
5,22124390,22126618,0.00367
5,22130964,22133688,0.00708
5,22146504,22149302,0.00533
5,22152724,22154466,0.00549
5,22156304,22158110,0.00219
5,22158364,22159565,0.00209
5,22160931,22162513,0.00093
5,22167636,22170235,0.00544
5,22171166,22173019,0.00294
5,22175461,22176735,0.0032
5,22179700,22182828,0.0095
5,22182843,22184610,0.0054
5,22184545,22186633,0.0101
5,22187663,22189746,0.00445
5,22192367,22194559,0.00823
5,22196287,22197492,0.00685
5,22197530,22202127,0.00419
5,22203717,22205152,0.00821
5,22209403,22214252,0.00212
5,22216934,22219274,0.00119
5,22219224,22221968,0.00709
5,22222886,22225616,0.00197
5,22227483,22230663,0.00877
5,22231448,22232949,0.00054
5,22233789,22237370,0.00135
5,22238358,22239187,0.01159
5,22240256,22241233,0.01123
5,22241478,22243721,0.00115
5,22243800,22245810,0.00037
5,22246519,22248332,0.00337
5,22248369,22252191,0.01108
5,22253986,22255663,0.00864
5,22261134,22263936,0.01004
5,22264594,22266902,0.01127
5,22269859,22271777,0.01247
5,22272989,22276346,0.00473
5,22276343,22278423,0.00355
5,22280490,22282682,0.00144
5,22282766,22284391,0.00593
5,22284425,22287206,0.0011
5,22289104,22291859,0.00892
5,22291860,22293300,0.01291
5,22293325,22295144,0.01124
5,22295369,22298395,0.00729
5,22298453,22301859,0.00434
5,22302000,22305795,0.00384
5,22305733,22307569,0.006
5,22307982,22309453,0.00764
5,22309832,22310332,0.00682
5,22310553,22312832,0.00206
5,22312976,22314119,0.00089
5,22315634,22316935,0.0108
5,22317461,22318185,0.00527
5,22318305,22321805,0.00998
5,22321828,22322335,0.00974
5,22324599,22326418,0.0115
5,22326940,22332078,0.0129
5,22337626,22340389,0.01144
5,22341750,22346646,0.00749
5,22347211,22351168,0.00229
5,22351576,22353058,0.00186
5,22356852,22358413,0.00816
5,22361035,22364824,0.00646
5,22367733,22368675,0.00583
5,22369007,22371867,0.01093
5,22371991,22373209,0.00221
5,22373168,22376138,0.01063
5,22376583,22376989,0.0025
5,22378906,22379548,0.00774
5,22379921,22380476,0.00445
5,22380996,22382194,0.0019
5,22382202,22383392,0.00957
5,22383472,22384942,0.0073
5,22385257,22386223,0.00348
5,22388521,22390763,0.01243
5,22392063,22394185,0.006
5,22394550,22396572,0.00677
5,22396426,22397446,0.00964
5,22397457,22400856,0.00347
5,22401927,22405568,0.00702
5,22405896,22407351,0.00331
5,22407427,22410974,0.01252
5,22416578,22418990,0.0012
5,22419147,22420518,0.00262
5,22420600,22422649,0.01263
5,22422673,22424380,0.01259
5,22424502,22429514,0.01113
5,22430105,22435134,0.01179
5,22435607,22436943,0.01266
5,22437471,22438884,0.00128
5,22439714,22441115,0.003
5,22442269,22443437,0.00622
5,22443684,22444895,0.01217
5,22445069,22446133,0.00993
5,22446624,22447953,0.00232
5,22447937,22454805,0.00463
5,22455369,22459598,0.01252
5,22460550,22461385,0.00985
5,22464589,22465227,0.01069
5,22465693,22467209,0.00903
5,22467337,22468306,2e-05
5,22468579,22469304,0.00776
5,22469245,22472706,0.00147
5,22474142,22478216,0.0119
5,22478712,22481937,0.00602
5,22482125,22484631,0.005
5,22485099,22485712,0.00872
5,22485872,22486015,0.007
5,22486297,22488015,0.00521
5,22488054,22491300,0.00675
5,22492892,22496064,0.00455
5,22496196,22500714,0.01208
5,22501535,22504144,0.005
5,22506216,22507879,0.0024
5,22510017,22513588,0.00113
5,22514214,22515458,0.00367
5,22515391,22517964,0.0128
5,22519654,22521858,0.00439
5,22521843,22525685,0.00973
5,22525771,22528143,0.00721
5,22530007,22530987,0.00227
5,22531358,22533122,0.01128
5,22533085,22534155,0.00653
5,22536072,22536976,0.00492
5,22538556,22543474,0.00688
5,22543728,22547062,0.01293
5,22547445,22548679,0.00489
5,22548707,22550094,0.01141
5,22551734,22554964,0.0056
5,22554878,22555890,0.00876
5,22555995,22557725,0.01229
5,22558044,22560541,0.00778
5,22561849,22564587,0.00085
5,22564801,22566021,0.00289
5,22567222,22571008,0.00046
5,22571645,22573732,0.01072
5,22576493,22578682,0.00974
5,22578715,22581335,0.01201
5,22581694,22583430,0.0012
5,22583972,22586405,0.00765
5,22586287,22594135,0.0001
5,22594617,22596843,0.00193
5,22597993,22602760,0.00991
5,22603302,22605300,0.00724
5,22605805,22606634,0.00835
5,22607927,22608640,0.01031
5,22609433,22612486,0.00909
5,22612637,22613311,0.01044
5,22619104,22620204,0.00515
5,22622737,22623837,0.00497
5,22624738,22626570,0.00413
5,22637510,22639828,0.00502
5,22639813,22642414,0.00878
5,22645448,22649517,0.00235
5,22652715,22656106,0.00783
5,22655998,22658084,0.00951
5,22658112,22660505,0.01196
5,22662532,22665099,0.0035
5,22667220,22669631,0.00876
5,22670186,22670893,0.00551
5,22671113,22674100,0.00391
5,22677338,22680152,0.00466
5,22681238,22684252,0.00011
5,22684386,22686466,0.00639
5,22686473,22689671,0.0097
5,22694823,22698645,0.0046
5,22700919,22702200,0.00588
5,22704223,22704892,0.00407
5,22708679,22709204,0.00602
5,22709756,22710809,0.00221
5,22711141,22712441,0.01229
5,22714471,22716997,0.01069
5,22716917,22717849,0.00096
5,22719191,22720664,0.00521
5,22721373,22722613,0.00332
5,22722482,22725099,0.00456
5,22725238,22728473,0.01094
5,22729015,22731315,0.00944
5,22731949,22735612,0.00972
5,22735899,22737339,0.00247
5,22737325,22741100,0.00953
5,22741965,22745191,0.01279
5,22747478,22749427,0.00196
5,22750462,22752817,0.00733
5,22753888,22758057,0.01261
5,22758544,22759556,0.00739
5,22759663,22764587,0.00034
5,22768453,22773021,0.00118
5,22775189,22777355,0.0012
5,22779614,22783426,0.01245
5,22783384,22785605,0.00263
5,22786496,22792306,0.00319
5,22799507,22801692,0.00098
5,22802299,22804377,0.00821
5,22808641,22810747,0.00475
5,22812213,22813263,0.00606
5,22813750,22816256,0.01175
5,22817480,22819730,0.01237
5,22819936,22822904,0.00952
5,22823189,22828062,0.00625
5,22833964,22834645,0.00544
5,22835392,22835930,0.00863
5,22835931,22837972,0.00816
5,22838633,22841117,0.01288
5,22842790,22844273,0.00303
5,22846069,22847615,0.00631
5,22848508,22850331,0.00589
5,22850584,22852753,0.00617
5,22853323,22854801,0.00944
5,22855742,22857117,0.00916
5,22858509,22860071,0.00366
5,22860450,22861818,0.00949
5,22865074,22868036,0.00824
5,22869060,22869958,0.01245
5,22870259,22870817,9e-05
5,22871463,22873501,0.00766
5,22873666,22877407,0.00338
5,22880687,22884087,0.00722
5,22885143,22886600,0.01235
5,22889073,22891866,0.01184
5,22893151,22893651,0.00311
5,22895616,22896734,0.00249
5,22898714,22899064,0.00401
5,22899724,22901985,0.00409
5,22902736,22904596,0.01204
5,22904622,22906764,0.01028
5,22907264,22909707,0.00182
5,22909882,22910710,0.0076
5,22916692,22918468,0.0089
5,22917934,22921499,0.01163
5,22923804,22926963,0.00691
5,22927230,22929717,0.01183
5,22930775,22932822,0.01122
5,22933267,22935316,0.00429
5,22935211,22936084,0.00584
5,22936534,22939060,0.01175
5,22939723,22941099,0.00828
5,22941750,22943587,0.01182
5,22943707,22944993,0.00595
5,22945419,22946807,0.00343
5,22946906,22952599,0.01037
5,22952767,22955739,0.00534
5,22957629,22960916,0.00348
5,22961229,22962713,0.00669
5,22962994,22963989,0.01224
5,22964233,22966398,0.00654
5,22967891,22971689,0.00859
5,22971713,22972690,0.00962
5,22972989,22974308,0.00092
5,22974363,22976112,0.01062
5,22976334,22977838,0.0034
5,22980638,22982425,0.01115
5,22985115,22988110,0.00388
5,22989216,22991530,0.01289
5,23003909,23009672,0.0086
5,23008764,23009709,0.00822
5,23010423,23016015,0.01124
5,23019245,23022765,0.00332
5,23022862,23024257,0.00037
5,23024896,23025915,0.00619
5,23027658,23030639,0.00703
5,23030747,23032411,0.00712
5,23032449,23035693,0.01119
5,23038389,23041617,0.01131
5,23044839,23048292,0.00025
5,23056080,23057742,0.00695
5,23056476,23056904,0.00635
5,23060833,23062400,0.01108
5,23063576,23065350,0.00708
5,23067828,23070431,0.00689
5,23071028,23074843,0.01083
5,23074867,23077193,0.01037
5,23077120,23080096,0.01132
5,23080647,23083988,0.01129
5,23083898,23085246,0.00461
5,23087122,23089631,0.00943
5,23089909,23092224,0.00628
5,23096024,23098602,0.00197
5,23098872,23099587,0.00216
5,23100516,23105228,0.0025
5,23106298,23108883,0.00186
5,23109438,23117686,0.00452
5,23122488,23124594,0.00505
5,23126874,23127724,0.00532
5,23144947,23149615,0.00178
5,23149880,23151677,0.00554
5,23152174,23155066,0.00772
5,23154965,23161826,0.00606
5,23161877,23163290,0.00404
5,23167774,23171025,0.01243
5,23171049,23175495,0.01015
5,23177525,23180853,0.00464
5,23180833,23184053,0.01
5,23187840,23189902,0.00733
5,23189938,23191714,0.00826
5,23192872,23195476,0.00391
5,23194833,23198609,0.00829
5,23198589,23200318,0.00482
5,23200591,23203908,7e-05
5,23204377,23206663,0.0103
5,23206696,23207961,0.01019
5,23208463,23211139,0.00843
5,23211952,23218041,3e-05
5,23218086,23221089,0.0101
5,23225951,23229298,0.00047
5,23229291,23230749,0.01031
5,23230874,23236682,0.00977
5,23241320,23244590,0.01205
5,23244610,23246420,0.01134
5,23246395,23249504,0.00584
5,23252989,23256703,0.00078
5,23261985,23263479,0.01204
5,23264314,23267905,0.01274
5,23269914,23271092,0.00523
5,23271114,23273021,0.00942
5,23273067,23274976,0.01204
5,23275110,23277488,0.00264
5,23279139,23281271,0.01127
5,23283617,23286005,0.00903
5,23286197,23287739,0.00069
5,23288885,23289635,0.01278
5,23295652,23296776,0.00593
5,23300321,23301689,0.00625
5,23302415,23302549,0.01064
5,23302787,23304095,0.00029
5,23304782,23306440,0.01241
5,23307006,23308680,0.00836
5,23310284,23311855,0.01281
5,23312029,23312401,0.01298
5,23312045,23312920,0.00869
5,23313401,23314432,0.00964
5,23314672,23318177,0.00243
5,23318399,23322770,0.00442
5,23324643,23329546,0.00213
5,23334767,23336632,0.00397
5,23337832,23338855,0.00605
5,23340746,23343489,0.00103
5,23344436,23345621,0.00582
5,23345662,23346324,0.01065
5,23346675,23350065,0.00894
5,23355337,23356989,0.01264
5,23360400,23363839,0.01118
5,23365805,23367063,0.00059
5,23371675,23374676,0.00558
5,23374873,23377229,0.00461
5,23384255,23388465,0.00737
5,23389745,23391662,0.01161
5,23394585,23397650,0.01198
5,23399668,23400300,0.00682
5,23400715,23401267,0.00311
5,23400864,23403150,0.01034
5,23405189,23406479,0.01132
5,23408404,23409715,0.0122
5,23411887,23414811,0.00984
5,23420184,23424117,0.00128
5,23424268,23425647,0.00083
5,23426647,23427911,0.00185
5,23428601,23429346,0.00822
5,23429291,23431198,5e-05
5,23432790,23435266,0.00265
5,23435291,23437347,0.01212
5,23437532,23439403,0.00307
5,23439498,23443815,0.0117
5,23443962,23447244,1e-05
5,23446721,23447249,0.01288
5,23447340,23449679,0.01069
5,23449694,23450933,0.00592
5,23451066,23452963,0.01013
5,23453056,23454397,0.0083
5,23454592,23456526,0.00493
5,23456565,23460621,0.00966
5,23460673,23462388,0.00908
5,23462704,23466678,0.00586
5,23466685,23469015,0.00508
5,23468959,23469856,0.00154
5,23469924,23474172,0.00889
5,23476731,23479598,0.00491
5,23479781,23482136,0.01252
5,23482179,23483277,0.00185
5,23483366,23485014,0.00023
5,23485496,23486818,0.00594
5,23486777,23488620,0.00623
5,23488745,23494259,0.00165
5,23494249,23497601,0.00255
5,23498139,23500384,0.00394
5,23500061,23501416,0.0093
5,23501605,23504169,0.01053
5,23505221,23507353,0.011
5,23507337,23515074,0.0049
5,23515150,23516751,0.0039
5,23517256,23521067,0.01184
5,23521049,23523818,0.01159
5,23523825,23533111,0.00176
5,23530081,23532840,0.00085
5,23533375,23539741,0.00014
5,23540049,23543345,0.01258
5,23543652,23545760,0.00253
5,23546329,23549605,0.00771
5,23549550,23552052,0.01265
5,23552094,23554402,0.00674
5,23554386,23556001,0.00014
5,23556012,23558245,0.00348
5,23558114,23559353,0.00779
5,23559474,23560778,0.00415
5,23560568,23562001,0.00679
5,23561890,23567244,0.00035
5,23567300,23568859,0.01087
5,23569052,23571854,0.00686
5,23571835,23575084,0.00364
5,23574992,23576084,0.01048
5,23577128,23579786,0.00887
5,23579722,23582395,0.01271
5,23582495,23585148,0.00251
5,23584789,23587801,0.01231
5,23589550,23591197,0.00175
5,23593059,23596238,0.00105
5,23596242,23597141,0.00666
5,23596962,23599353,0.01127
5,23599470,23601404,0.00971
5,23605189,23607045,0.00268
5,23609376,23617599,0.01216
5,23618024,23618719,0.00036
5,23619459,23621094,0.0052
5,23621152,23623543,0.00034
5,23623794,23626957,0.00773
5,23626826,23632223,0.0054
5,23632228,23635037,0.01231
5,23637415,23640973,0.0006
5,23640973,23642853,0.00752
5,23643009,23644679,0.00317
5,23645062,23646347,0.00426
5,23648094,23654622,0.00097
5,23655140,23658256,0.00489
5,23660083,23661472,0.00765
5,23663136,23665317,0.00804
5,23665295,23668886,0.00717
5,23670267,23672877,0.00793
5,23672695,23673287,0.01129
5,23673533,23675643,0.00181
5,23676455,23678002,0.0086
5,23680063,23681935,0.00339
5,23683784,23685831,0.00549
5,23686079,23691394,0.00953
5,23693259,23696222,0.00846
5,23696108,23697452,0.00918
5,23697841,23699767,0.00632
5,23699708,23700226,0.0053
5,23701392,23704122,0.00365
5,23704231,23707003,0.00826
5,23708112,23709527,0.00888
5,23709529,23712558,0.00351
5,23712827,23716391,0.01251
5,23717775,23719778,0.00052
5,23719695,23723175,0.00456
5,23723404,23725585,0.00149
5,23725675,23727628,0.0044
5,23728588,23730142,0.00817
5,23730450,23733707,0.00839
5,23734273,23735767,0.00198
5,23735620,23737335,0.00423
5,23738099,23739587,0.00318
5,23739818,23741388,0.01147
5,23742363,23744646,0.00034
5,23744730,23745981,0.0116
5,23745883,23747274,0.00896
5,23751956,23754958,0.01004
5,23755775,23758684,0.00709
5,23759003,23762438,0.00931
5,23763945,23765556,0.01068
5,23765791,23768111,0.00223
5,23769786,23773973,0.009
5,23775891,23779855,0.00761
5,23780832,23781716,0.00672
5,23783102,23785512,0.00444
5,23789363,23792382,0.00472
5,23793129,23794245,0.00249
5,23794286,23796461,0.01227
5,23797446,23800954,0.00788
5,23800856,23803684,0.0046
5,23805717,23808478,0.01142
5,23808461,23811292,0.00882
5,23811449,23814683,0.01051
5,23814763,23816190,0.00718
5,23818184,23820315,0.00705
5,23820034,23823317,0.00286
5,23826744,23830520,0.0069
5,23833493,23834745,0.01032
5,23836625,23837350,0.00722
5,23839108,23842958,0.00856
5,23844301,23844781,0.00547
5,23844977,23849151,0.00209
5,23845073,23847393,0.01226
5,23851679,23855499,0.00028
5,23858873,23862129,0.00607
5,23862459,23863053,0.00367
5,23863530,23864048,0.00528
5,23864672,23868083,0.00427
5,23869980,23873849,0.00607
5,23874311,23875713,0.00785
5,23876486,23878489,0.00054
5,23879236,23881840,0.01187
5,23881988,23883122,0.00791
5,23883356,23885305,0.00739
5,23885855,23888673,0.01058
5,23888793,23890431,0.00915
5,23890546,23893769,0.00531
5,23894404,23896939,0.00522
5,23901520,23902481,0.00295
5,23902462,23903767,0.00463
5,23903872,23907111,0.01275
5,23907786,23910082,0.00865
5,23910985,23913374,0.0124
5,23914069,23915139,0.00686
5,23915440,23918267,7e-05
5,23919868,23921193,0.00874
5,23923184,23923929,0.00401
5,23924990,23925957,0.00282
5,23928954,23929816,0.01236
5,23931314,23932071,0.00638
5,23933338,23935050,0.00339
5,23940745,23943625,0.00836
5,23945332,23946430,0.01205
5,23949661,23951837,0.00779
5,23952132,23953707,0.00966
5,23954326,23957342,0.00075
5,23957737,23959707,0.00412
5,23959573,23960988,0.00458
5,23961567,23964874,0.01297
5,23967217,23970996,0.00867
5,23971063,23972964,0.01076
5,23974458,23976791,0.0049
5,23976723,23978399,0.00073
5,23978550,23979478,0.00875
5,23979390,23982208,0.00726
5,23982621,23984656,0.00767
5,23985512,23987382,0.01139
5,23989755,23990824,0.00364
5,23991213,23992908,0.00165
5,23994170,23995865,0.00188
5,23995850,23997821,0.00962
5,23998164,24000166,0.00747
5,24000476,24001957,0.00735
5,24003888,24007844,0.01286
5,24005949,24007907,0.00833
5,24008865,24010688,0.01129
5,24010900,24015129,0.00792
5,24011000,24013056,0.01197
5,24015394,24016610,0.01261
5,24017511,24018077,0.00776
5,24031346,24035399,0.01127
5,24035650,24039979,0.00302
5,24041131,24045666,0.01092
5,24046512,24051112,0.00216
5,24051474,24052218,0.01137
5,24052383,24055660,0.00145
5,24057378,24062082,0.00779
5,24062323,24063300,0.0037
5,24063875,24066170,0.0127
5,24070049,24073086,0.0124
5,24073195,24075552,0.00129
5,24075489,24076550,0.00628
5,24079297,24081216,0.0043
5,24081868,24083562,0.0096
5,24090645,24093168,0.00532
5,24094359,24096532,0.00941
5,24096807,24100593,0.00805
5,24102814,24103794,0.00033
5,24105041,24107241,0.00306
5,24107215,24109524,0.01234
5,24111304,24112100,0.0121
5,24112156,24113617,0.00684
5,24113462,24114449,0.01013
5,24114599,24115349,0.00015
5,24115354,24116220,0.00283
5,24120164,24121949,0.00885
5,24122348,24123912,0.0049
5,24123408,24123590,0.00362
5,24123913,24126717,0.00353
5,24126877,24128162,0.00912
5,24128491,24131081,0.01054
5,24134225,24136665,0.00421
5,24137225,24139483,0.0076
5,24139939,24141937,0.0078
5,24141975,24145408,0.00371
