chr,start,end
5,21990864,21992814
5,21993154,21997326
5,22008612,22009532
5,22010062,22010508
5,22011297,22011796
5,22013832,22014363
5,22016143,22018061
5,22022978,22024658
5,22025035,22030099
5,22032038,22038052
5,22038165,22039568
5,22039383,22046358
5,22051034,22054028
5,22053969,22055443
5,22056986,22061270
5,22062805,22063914
5,22064993,22066063
5,22066831,22067565
5,22070135,22071347
5,22071862,22072674
5,22075277,22076819
5,22077040,22080341
5,22085998,22088094
5,22090417,22092165
5,22094247,22094906
5,22095804,22096079
5,22096920,22099851
5,22099764,22107849
5,22108273,22109379
5,22110425,22110949
5,22114304,22115539
5,22118004,22120166
5,22121102,22122122
5,22124390,22126618
5,22130964,22133688
5,22146504,22149302
5,22152724,22154466
5,22156304,22158110
5,22158364,22159565
5,22160931,22162513
5,22167636,22170235
5,22171166,22173019
5,22175461,22176735
5,22179700,22182828
5,22182843,22184610
5,22184545,22186633
5,22187663,22189746
5,22192367,22194559
5,22196287,22197492
5,22197530,22202127
5,22203717,22205152
5,22209403,22214252
5,22216934,22219274
5,22219224,22221968
5,22222886,22225616
5,22227483,22230663
5,22231448,22232949
5,22233789,22237370
5,22238358,22239187
5,22240256,22241233
5,22241478,22243721
5,22243800,22245810
5,22246519,22248332
5,22248369,22252191
5,22253986,22255663
5,22261134,22263936
5,22264594,22266902
5,22269859,22271777
5,22272989,22276346
5,22276343,22278423
5,22280490,22282682
5,22282766,22284391
5,22284425,22287206
5,22289104,22291859
5,22291860,22293300
5,22293325,22295144
5,22295369,22298395
5,22298453,22301859
5,22302000,22305795
5,22305733,22307569
5,22307982,22309453
5,22309832,22310332
5,22310553,22312832
5,22312976,22314119
5,22315634,22316935
5,22317461,22318185
5,22318305,22321805
5,22321828,22322335
5,22324599,22326418
5,22326940,22332078
5,22337626,22340389
5,22341750,22346646
5,22347211,22351168
5,22351576,22353058
5,22356852,22358413
5,22361035,22364824
5,22367733,22368675
5,22369007,22371867
5,22371991,22373209
5,22373168,22376138
5,22376583,22376989
5,22378906,22379548
5,22379921,22380476
5,22380996,22382194
5,22382202,22383392
5,22383472,22384942
5,22385257,22386223
5,22388521,22390763
5,22392063,22394185
5,22394550,22396572
5,22396426,22397446
5,22397457,22400856
5,22401927,22405568
5,22405896,22407351
5,22407427,22410974
5,22416578,22418990
5,22419147,22420518
5,22420600,22422649
5,22422673,22424380
5,22424502,22429514
5,22430105,22435134
5,22435607,22436943
5,22437471,22438884
5,22439714,22441115
5,22442269,22443437
5,22443684,22444895
5,22445069,22446133
5,22446624,22447953
5,22447937,22454805
5,22455369,22459598
5,22460550,22461385
5,22464589,22465227
5,22465693,22467209
5,22467337,22468306
5,22468579,22469304
5,22469245,22472706
5,22474142,22478216
5,22478712,22481937
5,22482125,22484631
5,22485099,22485712
5,22485872,22486015
5,22486297,22488015
5,22488054,22491300
5,22492892,22496064
5,22496196,22500714
5,22501535,22504144
5,22506216,22507879
5,22510017,22513588
5,22514214,22515458
5,22515391,22517964
5,22519654,22521858
5,22521843,22525685
5,22525771,22528143
5,22530007,22530987
5,22531358,22533122
5,22533085,22534155
5,22536072,22536976
5,22538556,22543474
5,22543728,22547062
5,22547445,22548679
5,22548707,22550094
5,22551734,22554964
5,22554878,22555890
5,22555995,22557725
5,22558044,22560541
5,22561849,22564587
5,22564801,22566021
5,22567222,22571008
5,22571645,22573732
5,22576493,22578682
5,22578715,22581335
5,22581694,22583430
5,22583972,22586405
5,22586287,22594135
5,22594617,22596843
5,22597993,22602760
5,22603302,22605300
5,22605805,22606634
5,22607927,22608640
5,22609433,22612486
5,22612637,22613311
5,22619104,22620204
5,22622737,22623837
5,22624738,22626570
5,22637510,22639828
5,22639813,22642414
5,22645448,22649517
5,22652715,22656106
5,22655998,22658084
5,22658112,22660505
5,22662532,22665099
5,22667220,22669631
5,22670186,22670893
5,22671113,22674100
5,22677338,22680152
5,22681238,22684252
5,22684386,22686466
5,22686473,22689671
5,22694823,22698645
5,22700919,22702200
5,22704223,22704892
5,22708679,22709204
5,22709756,22710809
5,22711141,22712441
5,22714471,22716997
5,22716917,22717849
5,22719191,22720664
5,22721373,22722613
5,22722482,22725099
5,22725238,22728473
5,22729015,22731315
5,22731949,22735612
5,22735899,22737339
5,22737325,22741100
5,22741965,22745191
5,22747478,22749427
5,22750462,22752817
5,22753888,22758057
5,22758544,22759556
5,22759663,22764587
5,22768453,22773021
5,22775189,22777355
5,22779614,22783426
5,22783384,22785605
5,22786496,22792306
5,22799507,22801692
5,22802299,22804377
5,22808641,22810747
5,22812213,22813263
5,22813750,22816256
5,22817480,22819730
5,22819936,22822904
5,22823189,22828062
5,22833964,22834645
5,22835392,22835930
5,22835931,22837972
5,22838633,22841117
5,22842790,22844273
5,22846069,22847615
5,22848508,22850331
5,22850584,22852753
5,22853323,22854801
5,22855742,22857117
5,22858509,22860071
5,22860450,22861818
5,22865074,22868036
5,22869060,22869958
5,22870259,22870817
5,22871463,22873501
5,22873666,22877407
5,22880687,22884087
5,22885143,22886600
5,22889073,22891866
5,22893151,22893651
5,22895616,22896734
5,22898714,22899064
5,22899724,22901985
5,22902736,22904596
5,22904622,22906764
5,22907264,22909707
5,22909882,22910710
5,22916692,22918468
5,22917934,22921499
5,22923804,22926963
5,22927230,22929717
5,22930775,22932822
5,22933267,22935316
5,22935211,22936084
5,22936534,22939060
5,22939723,22941099
5,22941750,22943587
5,22943707,22944993
5,22945419,22946807
5,22946906,22952599
5,22952767,22955739
5,22957629,22960916
5,22961229,22962713
5,22962994,22963989
5,22964233,22966398
5,22967891,22971689
5,22971713,22972690
5,22972989,22974308
5,22974363,22976112
5,22976334,22977838
5,22980638,22982425
5,22985115,22988110
5,22989216,22991530
5,23003909,23009672
5,23008764,23009709
5,23010423,23016015
5,23019245,23022765
5,23022862,23024257
5,23024896,23025915
5,23027658,23030639
5,23030747,23032411
5,23032449,23035693
5,23038389,23041617
5,23044839,23048292
5,23056080,23057742
5,23056476,23056904
5,23060833,23062400
5,23063576,23065350
5,23067828,23070431
5,23071028,23074843
5,23074867,23077193
5,23077120,23080096
5,23080647,23083988
5,23083898,23085246
5,23087122,23089631
5,23089909,23092224
5,23096024,23098602
5,23098872,23099587
5,23100516,23105228
5,23106298,23108883
5,23109438,23117686
5,23122488,23124594
5,23126874,23127724
5,23144947,23149615
5,23149880,23151677
5,23152174,23155066
5,23154965,23161826
5,23161877,23163290
5,23167774,23171025
5,23171049,23175495
5,23177525,23180853
5,23180833,23184053
5,23187840,23189902
5,23189938,23191714
5,23192872,23195476
5,23194833,23198609
5,23198589,23200318
5,23200591,23203908
5,23204377,23206663
5,23206696,23207961
5,23208463,23211139
5,23211952,23218041
5,23218086,23221089
5,23225951,23229298
5,23229291,23230749
5,23230874,23236682
5,23241320,23244590
5,23244610,23246420
5,23246395,23249504
5,23252989,23256703
5,23261985,23263479
5,23264314,23267905
5,23269914,23271092
5,23271114,23273021
5,23273067,23274976
5,23275110,23277488
5,23279139,23281271
5,23283617,23286005
5,23286197,23287739
5,23288885,23289635
5,23295652,23296776
5,23300321,23301689
5,23302415,23302549
5,23302787,23304095
5,23304782,23306440
5,23307006,23308680
5,23310284,23311855
5,23312029,23312401
5,23312045,23312920
5,23313401,23314432
5,23314672,23318177
5,23318399,23322770
5,23324643,23329546
5,23334767,23336632
5,23337832,23338855
5,23340746,23343489
5,23344436,23345621
5,23345662,23346324
5,23346675,23350065
5,23355337,23356989
5,23360400,23363839
5,23365805,23367063
5,23371675,23374676
5,23374873,23377229
5,23384255,23388465
5,23389745,23391662
5,23394585,23397650
5,23399668,23400300
5,23400715,23401267
5,23400864,23403150
5,23405189,23406479
5,23408404,23409715
5,23411887,23414811
5,23420184,23424117
5,23424268,23425647
5,23426647,23427911
5,23428601,23429346
5,23429291,23431198
5,23432790,23435266
5,23435291,23437347
5,23437532,23439403
5,23439498,23443815
5,23443962,23447244
5,23446721,23447249
5,23447340,23449679
5,23449694,23450933
5,23451066,23452963
5,23453056,23454397
5,23454592,23456526
5,23456565,23460621
5,23460673,23462388
5,23462704,23466678
5,23466685,23469015
5,23468959,23469856
5,23469924,23474172
5,23476731,23479598
5,23479781,23482136
5,23482179,23483277
5,23483366,23485014
5,23485496,23486818
5,23486777,23488620
5,23488745,23494259
5,23494249,23497601
5,23498139,23500384
5,23500061,23501416
5,23501605,23504169
5,23505221,23507353
5,23507337,23515074
5,23515150,23516751
5,23517256,23521067
5,23521049,23523818
5,23523825,23533111
5,23530081,23532840
5,23533375,23539741
5,23540049,23543345
5,23543652,23545760
5,23546329,23549605
5,23549550,23552052
5,23552094,23554402
5,23554386,23556001
5,23556012,23558245
5,23558114,23559353
5,23559474,23560778
5,23560568,23562001
5,23561890,23567244
5,23567300,23568859
5,23569052,23571854
5,23571835,23575084
5,23574992,23576084
5,23577128,23579786
5,23579722,23582395
5,23582495,23585148
5,23584789,23587801
5,23589550,23591197
5,23593059,23596238
5,23596242,23597141
5,23596962,23599353
5,23599470,23601404
5,23605189,23607045
5,23609376,23617599
5,23618024,23618719
5,23619459,23621094
5,23621152,23623543
5,23623794,23626957
5,23626826,23632223
5,23632228,23635037
5,23637415,23640973
5,23640973,23642853
5,23643009,23644679
5,23645062,23646347
5,23648094,23654622
5,23655140,23658256
5,23660083,23661472
5,23663136,23665317
5,23665295,23668886
5,23670267,23672877
5,23672695,23673287
5,23673533,23675643
5,23676455,23678002
5,23680063,23681935
5,23683784,23685831
5,23686079,23691394
5,23693259,23696222
5,23696108,23697452
5,23697841,23699767
5,23699708,23700226
5,23701392,23704122
5,23704231,23707003
5,23708112,23709527
5,23709529,23712558
5,23712827,23716391
5,23717775,23719778
5,23719695,23723175
5,23723404,23725585
5,23725675,23727628
5,23728588,23730142
5,23730450,23733707
5,23734273,23735767
5,23735620,23737335
5,23738099,23739587
5,23739818,23741388
5,23742363,23744646
5,23744730,23745981
5,23745883,23747274
5,23751956,23754958
5,23755775,23758684
5,23759003,23762438
5,23763945,23765556
5,23765791,23768111
5,23769786,23773973
5,23775891,23779855
5,23780832,23781716
5,23783102,23785512
5,23789363,23792382
5,23793129,23794245
5,23794286,23796461
5,23797446,23800954
5,23800856,23803684
5,23805717,23808478
5,23808461,23811292
5,23811449,23814683
5,23814763,23816190
5,23818184,23820315
5,23820034,23823317
5,23826744,23830520
5,23833493,23834745
5,23836625,23837350
5,23839108,23842958
5,23844301,23844781
5,23844977,23849151
5,23845073,23847393
5,23851679,23855499
5,23858873,23862129
5,23862459,23863053
5,23863530,23864048
5,23864672,23868083
5,23869980,23873849
5,23874311,23875713
5,23876486,23878489
5,23879236,23881840
5,23881988,23883122
5,23883356,23885305
5,23885855,23888673
5,23888793,23890431
5,23890546,23893769
5,23894404,23896939
5,23901520,23902481
5,23902462,23903767
5,23903872,23907111
5,23907786,23910082
5,23910985,23913374
5,23914069,23915139
5,23915440,23918267
5,23919868,23921193
5,23923184,23923929
5,23924990,23925957
5,23928954,23929816
5,23931314,23932071
5,23933338,23935050
5,23940745,23943625
5,23945332,23946430
5,23949661,23951837
5,23952132,23953707
5,23954326,23957342
5,23957737,23959707
5,23959573,23960988
5,23961567,23964874
5,23967217,23970996
5,23971063,23972964
5,23974458,23976791
5,23976723,23978399
5,23978550,23979478
5,23979390,23982208
5,23982621,23984656
5,23985512,23987382
5,23989755,23990824
5,23991213,23992908
5,23994170,23995865
5,23995850,23997821
5,23998164,24000166
5,24000476,24001957
5,24003888,24007844
5,24005949,24007907
5,24008865,24010688
5,24010900,24015129
5,24011000,24013056
5,24015394,24016610
5,24017511,24018077
5,24031346,24035399
5,24035650,24039979
5,24041131,24045666
5,24046512,24051112
5,24051474,24052218
5,24052383,24055660
5,24057378,24062082
5,24062323,24063300
5,24063875,24066170
5,24070049,24073086
5,24073195,24075552
5,24075489,24076550
5,24079297,24081216
5,24081868,24083562
5,24090645,24093168
5,24094359,24096532
5,24096807,24100593
5,24102814,24103794
5,24105041,24107241
5,24107215,24109524
5,24111304,24112100
5,24112156,24113617
5,24113462,24114449
5,24114599,24115349
5,24115354,24116220
5,24120164,24121949
5,24122348,24123912
5,24123408,24123590
5,24123913,24126717
5,24126877,24128162
5,24128491,24131081
5,24134225,24136665
5,24137225,24139483
5,24139939,24141937
5,24141975,24145408
5,24145831,24146729
5,24147099,24149942
5,24150934,24153201
5,24159294,24159780
5,24160270,24165052
5,24167996,24170462
5,24171888,24173046
5,24173259,24183641
5,24183567,24185629
5,24188483,24189765
5,24190264,24192894
5,24193181,24194909
5,24195939,24197865
5,24197971,24201415
5,24201954,24202937
5,24207689,24211743
5,24211789,24213386
5,24213865,24215516
5,24215947,24217749
5,24217982,24223532
5,24223647,24226914
5,24227415,24232873
5,24232875,24234135
5,24234431,24236242
5,24240810,24242523
5,24243009,24247888
5,24247622,24247956
5,24248920,24250117
5,24250008,24251613
5,24251382,24251628
5,24252138,24255900
5,24255272,24256285
5,24256375,24257699
5,24257723,24260043
5,24260225,24262536
5,24262864,24263843
5,24264488,24268029
5,24268011,24270269
5,24270808,24272835
5,24272995,24274860
5,24274876,24276122
5,24277730,24279147
5,24279660,24282482
5,24282666,24285061
5,24285920,24287808
5,24288596,24291020
5,24290993,24292336
5,24294704,24301157
5,24301549,24303369
5,24305381,24307716
5,24308255,24312784
5,24316833,24318241
5,24320411,24322939
5,24323371,24324335
5,24325457,24326827
5,24328757,24329785
5,24330338,24331768
5,24331670,24333144
5,24333907,24335858
5,24336623,24338802
5,24339229,24342590
5,24343169,24343558
5,24345949,24347172
5,24347783,24350164
5,24353562,24356974
5,24357021,24358769
5,24358885,24363485
5,24363591,24365615
5,24365566,24366376
5,24367142,24369790
5,24369650,24370404
5,24370827,24374098
5,24374179,24374798
5,24375368,24377206
5,24380504,24381599
5,24386010,24387304
5,24396981,24402195
5,24402129,24405600
5,24410581,24415145
5,24418195,24422274
5,24422686,24425540
5,24425455,24430413
5,24430830,24433394
5,24438078,24442287
5,24444365,24447127
5,24450745,24452964
5,24453258,24456115
5,24460719,24462595
5,24465060,24465487
5,24466509,24467215
5,24469561,24471208
5,24472639,24473319
5,24473202,24474524
5,24480291,24482163
5,24484498,24485705
5,24485655,24487906
5,24488289,24489836
5,24494291,24496371
5,24498369,24501770
5,24502434,24506269
5,24511152,24514338
5,24515281,24522743
5,24522953,24526113
5,24526245,24526636
5,24526847,24528151
5,24528089,24530032
5,24530572,24530924
5,24535337,24537244
5,24543136,24546352
5,24546329,24549339
5,24549479,24552855
5,24553744,24557043
5,24556994,24559936
5,24560309,24562527
5,24562333,24564979
5,24565482,24566615
5,24566783,24571072
5,24571095,24574387
5,24574652,24578200
5,24579090,24580481
5,24581078,24582130
5,24582225,24585818
5,24587173,24589580
5,24589906,24603522
5,24603634,24607725
5,24608605,24610329
5,24611032,24612564
5,24612867,24614471
5,24615253,24620053
5,24620144,24622666
5,24623248,24625631
5,24625573,24626965
5,24627187,24628968
5,24629256,24632211
5,24632154,24635312
5,24636296,24638808
5,24638491,24640765
5,24643556,24644990
5,24648528,24650815
5,24650704,24653269
5,24653261,24654940
5,24655098,24656638
5,24657097,24661241
5,24661679,24663217
5,24667873,24670749
5,24670792,24671868
5,24671770,24673657
5,24674963,24678550
5,24678555,24681078
5,24681550,24683514
5,24683606,24686217
5,24686610,24687366
5,24689069,24691187
5,24701062,24702787
5,24707445,24709396
5,24709862,24713010
5,24714076,24721970
5,24722870,24723983
5,24724337,24728244
5,24732597,24733824
5,24732768,24733485
5,24733785,24736876
5,24736871,24739002
5,24739026,24741401
5,24741976,24744823
5,24744853,24747542
5,24748023,24751871
5,24752783,24756768
5,24758189,24760789
5,24761041,24764168
5,24764256,24765511
5,24766344,24767732
5,24768382,24769010
5,24770046,24771401
5,24772326,24773507
5,24773229,24774578
5,24774980,24776398
5,24778191,24779989
5,24778653,24779945
5,24783429,24786265
5,24786162,24788060
5,24789237,24793528
5,24793779,24798745
5,24799836,24800783
5,24801505,24803395
5,24803427,24807920
5,24808406,24812739
5,24812804,24813436
5,24813660,24815458
5,24815541,24817728
5,24821203,24826969
5,24827063,24829900
5,24829987,24831615
5,24831574,24833984
5,24834300,24836933
5,24836898,24838970
5,24839177,24842143
5,24844248,24846989
5,24847310,24850118
5,24850211,24851803
5,24852322,24853941
5,24855621,24864172
5,24855661,24859341
5,24864290,24866019
5,24865086,24868812
5,24867945,24872954
5,24873053,24878309
5,24878507,24884852
5,24888596,24893366
5,24894053,24899973
5,24899606,24903131
5,24908265,24908384
5,24910191,24915395
5,24915807,24917643
5,24918479,24920955
5,24922802,24923797
5,24923465,24927314
5,24927688,24928698
5,24929207,24929778
5,24929859,24932686
5,24933471,24934484
5,24934962,24939239
5,24940203,24942003
5,24942169,24946087
5,24946955,24948225
5,24950264,24953362
5,24954216,24955503
5,24958125,24958813
5,24960107,24961864
5,24964646,24968607
5,24972886,24975708
5,24978718,24980075
5,24980268,24984044
5,24984048,24985895
